,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
208,4,12,Syndra,Side.blue,Lane.mid_lane,4,330,607,330,4,7670,1.0,0,13,27,91006,11398,189,0,16,False
209,1,4,Jinx,Side.blue,Lane.bot_lane,6,17035,31195,17035,5,18987,4.0,14,17,11,293600,18587,290,6,37,True
210,12,4,Graves,Side.red,Lane.top_lane,2,2573,4459,2573,5,7593,1.0,3,12,6,76492,10457,127,1,17,False
211,4,3,Soraka,Side.red,Lane.utility,23,1289,3069,1289,4,7289,6.0,1,11,27,13493,8088,6,1,44,True
212,3,14,Yuumi,Side.red,Lane.utility,3,521,521,521,3,4958,1.3333333333333333,1,9,11,8042,6463,2,0,33,False
213,4,7,Caitlyn,Side.blue,Lane.bot_lane,13,15678,26468,15678,7,16939,3.5714285714285716,12,17,29,262140,20796,263,3,20,True
214,11,4,Kayn,Side.red,Lane.jungle,4,1117,13905,1117,9,11013,0.7777777777777778,3,14,27,177434,41181,43,1,19,False
215,4,7,Lulu,Side.red,Lane.utility,21,974,2260,974,4,8553,5.5,1,13,24,11573,10603,8,0,80,True
216,11,4,Qiyana,Side.blue,Lane.jungle,4,0,7346,0,5,7641,1.2,2,12,16,145488,20936,7,0,20,False
217,4,11,JarvanIV,Side.red,Lane.jungle,17,1687,21074,1687,4,13397,5.5,5,17,17,184411,37951,54,2,30,True
218,4,12,Ziggs,Side.blue,Lane.bot_lane,9,19665,20431,19665,3,10699,5.333333333333333,7,12,11,123192,8057,140,4,9,True
219,4,14,Bard,Side.red,Lane.utility,9,228,228,228,6,5794,1.6666666666666667,1,11,17,10713,13353,15,0,30,False
220,14,12,MonkeyKing,Side.blue,Lane.top_lane,3,380,380,380,4,6546,1.25,2,12,6,50778,16119,123,0,12,False
221,3,4,Ezreal,Side.blue,Lane.bot_lane,1,0,0,0,3,6047,1.3333333333333333,3,10,1,51535,5648,125,0,9,False
222,4,14,Lux,Side.blue,Lane.utility,20,7787,7787,7787,5,9803,4.2,1,13,28,48896,8386,42,2,59,True
223,4,14,Lulu,Side.red,Lane.utility,17,1278,4499,1278,1,7163,18.0,1,11,19,17511,4056,11,1,54,True
224,4,3,Karthus,Side.red,Lane.bot_lane,8,2918,5333,2918,9,14206,1.7777777777777777,8,17,22,193569,20176,245,1,25,False
225,4,14,Bard,Side.blue,Lane.utility,8,151,1384,151,10,8441,1.0,2,13,23,14312,26018,17,0,78,False
226,11,4,Ekko,Side.red,Lane.jungle,6,2145,18041,2145,7,11556,1.4285714285714286,4,15,13,206731,34760,72,0,33,False
227,4,12,Senna,Side.red,Lane.top_lane,18,1254,2245,1254,8,8381,2.5,2,13,14,51377,25372,86,0,10,True
228,4,12,Viktor,Side.blue,Lane.top_lane,3,693,2341,693,3,13373,2.0,3,17,11,200142,13713,274,1,48,False
229,11,4,Evelynn,Side.blue,Lane.jungle,9,437,11188,437,1,11305,22.0,13,14,8,119548,17840,20,2,18,True
230,11,4,Kindred,Side.blue,Lane.jungle,7,0,27612,0,10,9832,1.2,5,12,13,126412,23638,20,1,39,False
231,4,12,Ziggs,Side.blue,Lane.bot_lane,3,543,2754,543,4,9014,1.75,4,12,11,106757,10049,168,0,11,False
232,11,4,LeeSin,Side.blue,Lane.jungle,4,289,25878,289,5,13677,3.2,12,16,21,157931,37486,20,0,46,True
233,4,12,Vex,Side.red,Lane.mid_lane,9,1480,1480,1480,7,8546,1.5714285714285714,2,12,33,85068,16891,144,0,17,False
234,4,11,XinZhao,Side.red,Lane.jungle,15,270,11599,270,5,13512,3.6,3,18,25,182893,52473,45,0,36,True
235,4,12,Camille,Side.blue,Lane.top_lane,3,0,0,0,6,8922,1.6666666666666667,7,12,20,63824,13210,117,0,11,False
236,4,7,Aphelios,Side.blue,Lane.bot_lane,2,5245,14455,5245,2,13031,5.5,9,14,21,171651,16083,204,2,22,True
237,11,4,Kayn,Side.blue,Lane.jungle,0,0,1704,0,5,4212,0.0,0,9,6,55202,15128,5,0,15,False
238,11,4,Viego,Side.blue,Lane.jungle,10,2914,66633,2914,7,22292,4.285714285714286,20,18,25,305356,55607,111,3,53,False
239,4,1,Jhin,Side.red,Lane.bot_lane,5,2381,5684,2381,6,15292,2.3333333333333335,9,16,21,200162,18949,270,1,19,False
240,4,12,Corki,Side.red,Lane.mid_lane,4,861,4036,861,5,11580,2.6,9,14,3,122014,12955,177,0,18,True
241,4,14,Gragas,Side.red,Lane.mid_lane,4,2281,5496,2281,3,8830,3.0,5,14,18,103014,12521,172,1,16,True
242,4,12,Volibear,Side.blue,Lane.top_lane,4,7703,15301,7703,6,10869,1.1666666666666667,3,15,22,146197,21988,165,3,17,True
243,4,7,Varus,Side.red,Lane.bot_lane,5,1651,9361,1651,1,9092,13.0,8,12,14,72230,8702,121,2,23,True
244,4,7,Caitlyn,Side.red,Lane.bot_lane,5,4195,5207,4195,5,12484,1.6,3,14,12,162844,15085,229,1,21,False
245,4,14,Jax,Side.blue,Lane.top_lane,1,6582,6582,6582,1,10276,6.0,5,13,3,108183,6961,157,2,10,True
246,7,4,Morgana,Side.red,Lane.utility,21,0,761,0,14,10119,1.6428571428571428,2,16,40,43592,35164,33,0,83,False
247,4,3,Senna,Side.blue,Lane.utility,13,5039,5039,5039,3,9748,7.0,8,11,12,36498,9243,21,2,37,True
248,11,4,Gragas,Side.blue,Lane.jungle,13,0,21872,0,1,9065,18.0,5,13,25,98818,19770,25,2,28,True
249,4,12,Vex,Side.red,Lane.bot_lane,10,1955,7701,1955,6,11198,2.6666666666666665,6,16,23,118064,18957,175,3,28,True
250,4,12,Sett,Side.blue,Lane.top_lane,10,8093,15729,8093,6,17986,3.5,11,18,27,235766,42310,266,3,25,True
251,4,7,Xerath,Side.red,Lane.utility,3,0,1994,0,4,6682,1.25,2,9,26,20861,8520,16,0,49,True
252,14,4,Nami,Side.red,Lane.utility,27,1002,1863,1002,9,10011,3.3333333333333335,3,15,26,16044,20963,10,1,75,True
253,4,7,MissFortune,Side.blue,Lane.bot_lane,3,448,1920,448,6,11739,1.6666666666666667,7,14,8,137257,20259,207,0,28,False
254,4,12,Jax,Side.red,Lane.top_lane,7,1063,1273,1063,3,11288,4.0,5,14,13,95195,20106,174,1,21,False
255,14,12,Camille,Side.red,Lane.top_lane,4,7838,8871,7838,3,10318,4.0,8,13,12,83104,18066,138,3,7,True
256,14,4,Singed,Side.blue,Lane.top_lane,8,1341,2110,1341,5,11708,2.0,2,17,22,143347,24455,211,2,33,True
257,14,12,Camille,Side.red,Lane.top_lane,5,2544,4521,2544,5,7957,1.2,1,14,15,64815,16252,164,1,21,True
258,4,12,Irelia,Side.red,Lane.top_lane,1,432,3095,432,9,7525,0.2222222222222222,1,13,9,106801,22930,167,1,13,False
259,11,4,Fiddlesticks,Side.red,Lane.jungle,7,0,13733,0,7,7462,1.5714285714285714,4,12,24,94129,23638,15,0,48,False
260,11,6,Rammus,Side.red,Lane.jungle,12,466,8525,466,10,11125,1.6,4,15,49,138398,38284,55,0,36,False
261,7,14,Yuumi,Side.blue,Lane.utility,9,73,73,73,5,4555,1.8,0,8,11,7145,7728,3,0,29,False
262,4,3,Yasuo,Side.blue,Lane.bot_lane,9,7939,16894,7939,6,17254,2.6666666666666665,7,17,28,268381,29121,300,4,37,True
263,4,12,Veigar,Side.red,Lane.bot_lane,2,3923,3923,3923,1,8341,7.0,5,11,10,68174,6918,143,1,17,True
264,14,4,Shen,Side.red,Lane.top_lane,11,695,2020,695,2,6876,6.0,1,12,21,64185,11391,117,0,21,True
265,14,4,Pyke,Side.red,Lane.utility,3,167,167,167,2,6374,3.5,4,8,16,14712,8698,27,0,39,True
266,4,14,Pyke,Side.blue,Lane.utility,10,404,935,404,8,9464,1.625,3,12,18,18643,14569,27,0,37,True
267,4,11,LeeSin,Side.red,Lane.jungle,2,589,10944,589,5,5939,0.8,2,10,6,88524,19262,13,1,11,False
268,14,4,Pyke,Side.red,Lane.utility,13,1614,2913,1614,7,13496,2.7142857142857144,6,16,17,30162,26622,35,0,91,True
269,11,4,Viego,Side.blue,Lane.jungle,3,1687,14911,1687,7,7968,1.0,4,12,11,113550,27308,19,1,8,False
270,4,11,LeeSin,Side.blue,Lane.jungle,9,441,29605,441,2,9685,7.0,5,13,16,131871,23754,29,2,20,True
271,7,4,Jhin,Side.red,Lane.bot_lane,14,2470,7671,2470,7,15676,3.857142857142857,13,16,21,219191,19958,232,0,24,False
272,4,11,Kindred,Side.blue,Lane.jungle,16,5353,50211,5353,17,19999,1.8823529411764706,16,18,19,299833,50974,105,4,41,True
273,4,3,Senna,Side.blue,Lane.utility,21,2529,2529,2529,10,12889,2.9,8,15,35,54138,19352,25,0,68,False
274,4,14,Rell,Side.red,Lane.utility,7,0,0,0,4,5025,1.75,0,10,27,12367,8359,24,0,42,False
275,4,14,Neeko,Side.blue,Lane.utility,12,2202,2740,2202,5,10692,2.8,2,16,59,33508,21592,26,1,117,False
276,14,11,Talon,Side.red,Lane.jungle,6,583,25536,583,8,13844,1.625,7,17,4,206995,34749,43,0,39,False
277,4,12,Karma,Side.blue,Lane.top_lane,10,1846,1846,1846,9,8027,1.1111111111111112,0,13,42,79958,26067,111,1,15,True
278,4,14,Braum,Side.red,Lane.utility,12,279,489,279,4,6518,3.25,1,12,30,18775,15235,31,0,48,False
279,3,4,Jhin,Side.blue,Lane.bot_lane,8,4665,7599,4665,4,17078,4.75,11,17,35,253991,21074,301,1,44,False
280,11,4,Nocturne,Side.red,Lane.jungle,2,49,5943,49,6,8417,1.1666666666666667,5,12,97,122258,19480,33,0,9,False
281,4,3,Bard,Side.blue,Lane.utility,25,785,2353,785,5,10489,5.4,2,15,75,26241,25329,37,0,138,False
282,4,11,LeeSin,Side.blue,Lane.jungle,5,1168,16449,1168,5,8841,2.2,6,11,14,106125,24510,8,0,18,False
283,11,4,Viego,Side.blue,Lane.jungle,10,1006,16922,1006,2,12827,13.0,16,14,15,137678,20853,24,2,21,True
284,4,12,Vayne,Side.red,Lane.mid_lane,7,4596,10101,4596,2,9829,6.0,5,14,5,94212,12432,157,1,18,True
285,4,12,Kassadin,Side.red,Lane.mid_lane,5,3113,5159,3113,5,12873,3.0,10,15,15,111239,18433,174,1,11,False
286,3,4,Sona,Side.blue,Lane.utility,9,715,2668,715,4,6095,2.5,1,10,4,14808,7130,16,0,56,True
287,4,12,Viktor,Side.red,Lane.mid_lane,0,1246,2620,1246,4,8900,0.75,3,12,4,91458,11595,160,0,16,False
288,4,12,Yone,Side.red,Lane.mid_lane,4,4296,4848,4296,10,9239,0.9,5,14,19,98763,22870,151,1,15,False
289,4,12,Singed,Side.red,Lane.mid_lane,18,4079,23416,4079,8,16619,3.75,12,17,39,185616,39881,168,2,19,True
290,11,4,Zed,Side.red,Lane.jungle,3,0,2068,0,7,7097,0.8571428571428571,3,11,6,75711,17512,23,0,7,False
291,3,4,Samira,Side.red,Lane.bot_lane,6,4098,4098,4098,6,11494,1.8333333333333333,5,13,2,129006,19001,201,1,10,False
292,11,4,LeeSin,Side.blue,Lane.jungle,13,929,37333,929,2,13205,14.0,15,14,16,125378,18442,12,1,38,True
293,12,4,Viktor,Side.red,Lane.bot_lane,17,4506,5895,4506,10,13776,2.1,4,15,38,171139,24189,182,2,19,True
294,4,14,Gragas,Side.blue,Lane.mid_lane,3,3588,3588,3588,0,7107,7.0,4,11,8,56891,7214,113,2,7,True
295,4,11,Kindred,Side.blue,Lane.jungle,13,4432,14056,4432,4,14413,7.75,18,14,9,162377,22688,59,2,36,True
296,12,4,Singed,Side.red,Lane.top_lane,4,3416,4202,3416,7,7439,0.7142857142857143,1,12,21,79849,16748,126,1,14,True
297,4,12,Camille,Side.blue,Lane.top_lane,5,4281,5548,4281,9,9959,0.8888888888888888,3,15,20,104111,31402,160,1,13,True
298,14,11,Talon,Side.red,Lane.jungle,8,0,14892,0,6,10169,2.3333333333333335,6,14,4,164495,24743,29,0,31,False
299,14,7,Yuumi,Side.blue,Lane.utility,25,812,1064,812,8,9970,3.375,2,15,20,17548,17912,14,0,83,True
300,7,4,Jinx,Side.red,Lane.bot_lane,4,2221,2221,2221,4,6328,1.75,3,9,8,57805,8855,128,0,6,True
301,4,12,TwistedFate,Side.red,Lane.mid_lane,10,4406,10263,4406,5,10049,2.2,1,15,39,111589,18187,178,3,17,True
302,4,11,Zed,Side.red,Lane.jungle,12,3213,27822,3213,4,13615,6.0,12,16,5,187160,30835,33,2,36,True
303,4,7,Jinx,Side.blue,Lane.bot_lane,4,4400,4972,4400,3,9399,2.0,2,12,13,100990,9917,183,3,21,True
304,12,4,Illaoi,Side.blue,Lane.top_lane,11,5403,9023,5403,10,15695,1.6,5,17,6,241968,53506,236,5,37,True
305,4,11,Kindred,Side.red,Lane.jungle,8,6647,41606,6647,1,10865,16.0,8,14,5,129340,21460,42,3,25,True
306,4,12,Fiora,Side.red,Lane.top_lane,4,1742,1893,1742,11,8182,0.36363636363636365,0,13,9,85328,29576,171,0,14,False
307,4,14,Blitzcrank,Side.blue,Lane.utility,22,2953,2953,2953,6,9687,4.0,2,15,44,28101,28312,32,2,57,False
308,4,3,Kaisa,Side.red,Lane.bot_lane,5,4112,19448,4112,7,12435,1.5714285714285714,6,13,3,139462,17489,224,2,27,False
309,11,4,Nunu,Side.red,Lane.jungle,23,1634,34735,1634,3,16950,11.666666666666666,12,18,39,168955,52292,57,1,27,True
310,4,14,Yone,Side.red,Lane.mid_lane,1,0,1847,0,7,6547,0.42857142857142855,2,11,10,78561,15873,138,0,9,False
311,12,4,Riven,Side.red,Lane.top_lane,2,0,0,0,9,6637,0.4444444444444444,2,12,15,41330,17591,118,0,12,False
312,12,4,Xerath,Side.blue,Lane.bot_lane,7,657,1015,657,2,6351,3.5,0,11,12,64004,4830,131,0,14,True
313,14,4,Lulu,Side.red,Lane.utility,28,1630,3105,1630,5,9812,6.0,2,14,30,17474,13611,16,0,59,True
314,4,12,Fiora,Side.red,Lane.top_lane,5,6742,9609,6742,5,12821,2.8,9,16,13,114987,38468,164,1,16,True
315,4,12,Cassiopeia,Side.red,Lane.mid_lane,6,703,9714,703,2,8553,6.0,6,13,8,92128,8523,154,1,19,True
316,4,11,Nidalee,Side.blue,Lane.jungle,11,0,3035,0,9,8569,1.4444444444444444,2,14,3,119671,28426,25,0,18,False
317,7,4,Ezreal,Side.blue,Lane.bot_lane,4,400,2763,400,8,10937,1.5,8,14,0,128593,25864,187,0,18,False
318,14,4,Akshan,Side.blue,Lane.mid_lane,8,2464,2464,2464,9,15715,2.6666666666666665,16,16,7,104524,26333,154,2,16,True
319,3,4,Lucian,Side.red,Lane.bot_lane,4,145,3367,145,6,10661,1.1666666666666667,3,14,2,137116,16146,226,0,37,False
320,4,14,Zilean,Side.red,Lane.utility,0,0,0,0,1,4024,2.0,2,7,6,5401,4180,14,0,18,False
321,4,12,Sylas,Side.blue,Lane.mid_lane,7,5830,5995,5830,4,12098,3.0,5,15,23,130670,24327,205,1,13,False
322,14,4,Yasuo,Side.blue,Lane.mid_lane,7,290,5283,290,9,12083,1.3333333333333333,5,15,20,176078,28181,215,0,29,False
323,4,7,Ezreal,Side.red,Lane.bot_lane,5,0,5488,0,9,7172,0.7777777777777778,2,11,0,61261,15190,126,0,15,False
324,4,12,Syndra,Side.blue,Lane.mid_lane,3,5292,8245,5292,5,12654,2.6,10,16,30,124982,14721,201,1,26,True
325,4,11,Khazix,Side.red,Lane.jungle,7,3118,48477,3118,2,11991,7.0,7,15,7,164805,24758,34,2,20,True
326,4,11,Qiyana,Side.blue,Lane.jungle,2,0,9129,0,10,7668,0.6,4,11,13,106450,23687,11,0,23,False
327,4,11,Ivern,Side.red,Lane.jungle,19,3134,20459,3134,0,10236,22.0,3,15,37,264817,5763,37,1,39,True
328,14,4,Rell,Side.blue,Lane.utility,12,180,996,180,5,7314,2.8,2,12,55,18370,14314,27,0,69,False
329,12,14,Camille,Side.red,Lane.mid_lane,6,9443,22340,9443,3,12030,3.3333333333333335,4,14,16,112522,16860,176,4,13,True
330,12,4,Veigar,Side.blue,Lane.bot_lane,4,4411,6521,4411,6,11281,2.3333333333333335,10,14,24,113066,12931,162,3,28,True
331,14,12,Camille,Side.red,Lane.top_lane,5,593,593,593,5,8709,2.2,6,13,16,85138,18990,147,1,18,True
332,4,12,Galio,Side.blue,Lane.mid_lane,17,1086,4252,1086,11,13326,2.272727272727273,8,16,37,124414,34140,142,0,34,True
333,4,7,Nami,Side.blue,Lane.utility,3,2430,2689,2430,1,6588,5.0,2,10,24,18309,5470,13,0,41,False
334,12,4,Poppy,Side.red,Lane.top_lane,3,4824,9547,4824,4,9488,1.25,2,14,18,116005,22440,166,1,17,True
335,11,4,Ivern,Side.red,Lane.jungle,17,1489,30981,1489,2,12774,9.5,2,17,53,499423,19177,16,2,33,True
336,4,12,Sion,Side.red,Lane.top_lane,4,1398,5662,1398,3,8639,1.6666666666666667,1,14,10,102446,16046,163,1,12,True
337,12,4,TwistedFate,Side.blue,Lane.mid_lane,15,1497,3909,1497,5,8066,3.4,2,13,22,90983,13110,124,1,25,True
338,4,14,Lulu,Side.blue,Lane.utility,1,0,304,0,3,6249,1.3333333333333333,3,9,23,12038,6029,9,0,53,False
339,4,11,Ivern,Side.red,Lane.jungle,11,38,24847,38,4,8123,2.75,0,13,23,324824,14886,33,0,33,False
340,14,11,Talon,Side.blue,Lane.jungle,2,897,8964,897,7,12102,1.1428571428571428,6,15,4,199912,27525,25,0,35,False
341,4,12,Leblanc,Side.blue,Lane.mid_lane,2,0,59,0,4,10369,3.0,10,13,9,70788,15071,131,0,25,False
342,3,4,Aphelios,Side.blue,Lane.bot_lane,7,10142,15499,10142,3,10535,3.6666666666666665,4,12,13,131614,13437,167,6,28,True
343,4,7,Varus,Side.red,Lane.bot_lane,5,1243,6476,1243,1,9129,9.0,4,13,10,104317,8457,181,2,17,True
344,21,4,Velkoz,Side.blue,Lane.mid_lane,10,2122,2122,2122,2,9280,6.0,2,13,15,106977,7696,180,1,10,True
345,4,3,Lucian,Side.red,Lane.bot_lane,1,5939,15256,5939,6,12529,1.3333333333333333,7,13,0,143613,15079,221,1,24,False
346,4,11,LeeSin,Side.red,Lane.jungle,6,1781,15916,1781,6,13898,3.3333333333333335,14,14,28,160019,39531,50,1,22,False
347,11,6,Gwen,Side.blue,Lane.jungle,4,1545,2715,1545,8,11825,1.625,9,12,6,102406,26131,63,0,20,False
348,4,7,Lucian,Side.blue,Lane.bot_lane,4,0,0,0,10,8015,0.4,0,12,0,85141,16114,194,0,17,False
349,12,14,Katarina,Side.blue,Lane.mid_lane,8,6158,8556,6158,4,14686,6.0,16,16,2,159810,23896,201,2,22,True
350,4,12,Galio,Side.red,Lane.mid_lane,13,1602,2555,1602,8,8979,2.5,7,12,36,73574,22812,112,0,17,False
351,14,4,Rumble,Side.red,Lane.mid_lane,7,0,0,0,9,9276,1.5555555555555556,7,12,10,98946,19525,157,0,17,False
352,4,7,Soraka,Side.blue,Lane.utility,28,1671,2605,1671,5,8055,5.6,0,14,30,13900,15535,8,0,54,True
353,4,3,Karthus,Side.blue,Lane.bot_lane,10,3563,3563,3563,7,12863,2.7142857142857144,9,15,18,135362,12646,197,0,11,True
354,14,4,Nami,Side.red,Lane.utility,12,875,3169,875,10,6852,1.3,1,11,25,13291,14968,14,1,67,False
355,14,12,Camille,Side.blue,Lane.top_lane,7,2563,4382,2563,5,9974,2.4,5,14,17,87830,25101,155,1,19,False
356,14,4,Yasuo,Side.red,Lane.mid_lane,3,679,5974,679,10,10939,0.8,5,14,28,144014,25258,185,0,33,False
357,4,11,Graves,Side.red,Lane.jungle,0,0,8776,0,3,8236,1.0,3,12,10,120212,10412,36,0,14,False
358,4,12,Leblanc,Side.blue,Lane.mid_lane,3,770,770,770,3,7278,2.0,3,12,5,52838,11029,131,0,21,True
359,11,4,Nidalee,Side.blue,Lane.jungle,2,0,12317,0,2,5067,1.5,1,9,0,63093,10272,5,0,15,False
360,4,1,Lucian,Side.blue,Lane.bot_lane,8,6337,15340,6337,4,13217,3.75,7,14,1,188990,19717,225,3,35,True
361,14,11,Talon,Side.red,Lane.jungle,4,545,24558,545,1,12172,15.0,11,14,4,175332,24501,29,1,18,True
362,12,14,Katarina,Side.blue,Lane.mid_lane,16,1859,5707,1859,6,13789,4.0,8,16,0,150081,34444,189,0,20,True
363,14,4,Sona,Side.red,Lane.utility,7,613,613,613,6,7000,1.5,2,11,8,16395,16736,21,0,52,False
364,12,14,JarvanIV,Side.blue,Lane.top_lane,4,2458,6585,2458,6,9899,1.8333333333333333,7,12,18,87655,29451,137,1,20,False
365,4,3,Lulu,Side.blue,Lane.utility,17,750,1902,750,2,8106,9.5,2,13,22,16078,7768,10,1,56,True
366,4,12,Seraphine,Side.red,Lane.bot_lane,7,1542,1651,1542,2,10812,5.5,4,13,25,135980,8640,196,0,12,False
367,4,12,Irelia,Side.red,Lane.mid_lane,7,3961,4354,3961,10,10519,1.4,7,13,19,115753,32294,163,1,25,False
368,4,12,Irelia,Side.red,Lane.top_lane,11,2259,2259,2259,5,11655,3.4,6,14,18,128980,24220,181,1,26,False
369,14,4,Rakan,Side.red,Lane.utility,4,0,0,0,8,7080,0.75,2,10,24,15033,20087,48,0,72,False
370,4,12,Irelia,Side.red,Lane.top_lane,5,1817,6827,1817,6,11354,1.0,1,16,6,166407,33025,253,1,18,False
371,4,7,Lulu,Side.red,Lane.utility,17,557,2721,557,1,6857,19.0,2,11,7,18738,7606,11,0,29,True
372,4,7,Lux,Side.blue,Lane.bot_lane,12,4587,4587,4587,4,11226,4.0,4,14,51,152840,13000,212,1,23,False
373,4,7,Sivir,Side.blue,Lane.bot_lane,3,1936,6621,1936,1,13348,7.0,4,15,4,204744,11020,288,1,31,False
374,14,4,Leona,Side.red,Lane.utility,6,0,0,0,6,5187,1.1666666666666667,1,9,23,16370,15451,31,0,36,False
375,4,11,Nunu,Side.red,Lane.jungle,10,2255,24682,2255,7,12203,2.4285714285714284,7,15,23,177260,32981,50,1,37,True
376,4,14,Poppy,Side.blue,Lane.utility,17,1717,2830,1717,4,11074,6.0,7,16,52,37542,28494,52,2,83,True
377,4,12,Mordekaiser,Side.blue,Lane.top_lane,4,1779,9617,1779,4,13953,3.75,11,16,6,154501,33251,167,0,34,True
378,4,14,Lulu,Side.red,Lane.utility,17,1301,2537,1301,3,8555,7.0,4,11,33,14991,8268,7,1,36,True
379,14,4,Singed,Side.blue,Lane.top_lane,4,3849,7383,3849,4,9941,1.25,1,14,16,122681,22936,173,1,45,True
380,4,12,Renekton,Side.blue,Lane.top_lane,6,2279,6679,2279,9,9333,0.8888888888888888,2,13,14,109673,33223,162,1,21,False
381,4,12,Fiora,Side.red,Lane.top_lane,6,2432,2432,2432,6,9388,2.0,6,14,11,80299,25691,130,0,16,True
382,4,14,Thresh,Side.blue,Lane.utility,17,351,450,351,10,8499,1.7,0,15,31,19446,20976,34,0,81,True
383,12,4,Singed,Side.red,Lane.top_lane,8,835,12786,835,5,9347,2.8,6,13,21,108799,19597,140,0,21,False
384,4,12,Sylas,Side.blue,Lane.mid_lane,9,1443,2298,1443,9,10609,1.8888888888888888,8,14,31,96550,30417,124,0,27,False
385,4,12,Renekton,Side.red,Lane.top_lane,5,3598,11112,3598,15,16174,0.6666666666666666,5,18,16,237371,69653,296,2,34,False
386,4,11,Trundle,Side.red,Lane.jungle,8,2536,12559,2536,5,9708,2.4,4,13,23,112797,40953,31,0,36,False
387,4,6,Vladimir,Side.blue,Lane.bot_lane,7,3649,11219,3649,2,11937,7.0,7,14,2,139779,21264,215,1,24,True
388,14,4,Thresh,Side.blue,Lane.utility,10,0,856,0,3,6374,3.6666666666666665,1,12,30,18906,13435,35,0,38,False
389,14,4,Vex,Side.red,Lane.utility,12,782,10511,782,5,9005,3.0,3,13,30,34232,13636,25,0,80,True
390,4,14,Brand,Side.blue,Lane.utility,2,544,544,544,11,6626,0.5454545454545454,4,9,12,32639,14974,32,0,54,False
391,4,7,Aphelios,Side.blue,Lane.bot_lane,15,10706,15388,10706,5,14390,5.0,10,14,17,172941,12806,201,5,7,True
392,14,4,AurelionSol,Side.blue,Lane.mid_lane,3,0,3419,0,4,9501,1.5,3,14,17,111136,15828,199,0,18,False
393,4,14,Rakan,Side.blue,Lane.utility,12,76,76,76,8,8308,1.625,1,13,20,16795,29246,32,0,80,False
394,4,14,Zoe,Side.blue,Lane.mid_lane,9,2294,6978,2294,5,13466,3.2,7,17,58,181801,21986,217,0,39,True
395,14,4,Rakan,Side.blue,Lane.utility,4,328,912,328,8,6302,0.875,3,10,18,17839,17257,32,0,46,False
396,3,4,Lucian,Side.red,Lane.bot_lane,7,10857,18605,10857,6,17270,2.6666666666666665,9,17,2,267697,22998,326,5,41,True
397,14,12,Leblanc,Side.red,Lane.mid_lane,1,216,216,216,7,7021,0.42857142857142855,2,12,11,59520,19490,123,0,12,False
398,14,4,Karma,Side.blue,Lane.utility,11,962,4587,962,2,7695,8.5,6,11,14,19564,8310,4,0,50,True
399,12,4,Kassadin,Side.blue,Lane.mid_lane,5,2191,2191,2191,7,9837,1.5714285714285714,6,13,9,98154,19774,148,1,16,False
400,7,14,Yuumi,Side.red,Lane.utility,15,108,321,108,7,6940,2.2857142857142856,1,12,10,16587,11272,5,0,66,False
401,4,12,Sylas,Side.red,Lane.mid_lane,5,0,0,0,2,6115,5.0,5,10,18,48280,11144,94,0,10,True
402,4,14,Rakan,Side.blue,Lane.utility,19,408,1733,408,9,9272,2.3333333333333335,2,14,28,15054,20196,20,0,95,True
403,11,4,Viego,Side.blue,Lane.jungle,4,1968,30368,1968,7,11532,1.8571428571428572,9,13,14,127737,19054,30,2,19,True
404,4,12,Aatrox,Side.red,Lane.top_lane,3,0,0,0,5,4444,0.8,1,10,12,38940,12290,83,0,7,False
405,4,11,Nunu,Side.red,Lane.jungle,18,0,17185,0,12,13072,1.75,3,17,36,202700,37546,55,0,39,False
406,7,4,KogMaw,Side.red,Lane.bot_lane,9,4587,29199,4587,9,16190,1.6666666666666667,6,18,3,262167,27969,250,1,32,True
407,12,4,Jayce,Side.blue,Lane.top_lane,3,3583,8876,3583,11,12060,0.9090909090909091,7,15,10,135198,25474,154,1,22,False
408,14,12,Gwen,Side.blue,Lane.top_lane,1,925,925,925,11,8455,0.45454545454545453,4,13,5,95696,29642,149,0,18,False
409,11,4,Qiyana,Side.blue,Lane.jungle,8,622,20819,622,5,10250,3.0,7,13,13,126801,20512,32,2,32,True
410,4,11,XinZhao,Side.red,Lane.jungle,8,2497,17639,2497,7,13424,2.0,6,17,16,165436,39890,77,0,48,True
411,14,12,Camille,Side.red,Lane.top_lane,3,5553,6221,5553,1,7780,8.0,5,12,7,64396,11880,125,1,15,True
412,4,3,Yasuo,Side.red,Lane.bot_lane,7,9880,10186,9880,1,9850,14.0,7,11,14,102266,9898,121,3,15,True
413,4,12,Ziggs,Side.red,Lane.bot_lane,3,7354,11614,7354,6,8221,0.5,0,13,11,120468,14723,188,1,11,False
414,4,11,Viego,Side.blue,Lane.jungle,3,0,22267,0,4,10088,2.0,5,13,15,136266,21779,21,0,23,False
415,4,11,LeeSin,Side.blue,Lane.jungle,2,0,9717,0,5,6249,0.4,0,11,8,98009,21971,14,0,19,False
416,4,11,LeeSin,Side.blue,Lane.jungle,13,407,18807,407,2,7980,8.0,3,11,14,103105,17455,13,2,20,True
417,4,3,Aphelios,Side.red,Lane.bot_lane,3,5450,10712,5450,5,8043,1.8,6,12,4,68039,8918,125,0,11,True
418,4,12,Sylas,Side.blue,Lane.mid_lane,6,5757,10751,5757,3,12302,5.333333333333333,10,14,25,110687,23939,161,3,26,True
